order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state
ORD00349,C0646,2023-03-31,Returned,UPI,Pune,Maharashtra
ORD00350,C0644,2022-11-09,Delivered,UPI,Jodhpur,Rajasthan
ORD00351,C0529,2024-01-01,Pending,Net Banking,Coimbatore,Tamil Nadu
ORD00352,C0703,2023-02-25,Returned,UPI,Tiruchirappalli,Tamil Nadu
ORD00353,C0267,2022-06-27,Delivered,Net Banking,Surat,Gujarat
ORD00354,C0087,2023-03-01,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD00355,C0230,2022-01-22,Pending,COD,Ajmer,Rajasthan
ORD00356,C0929,2022-04-02,Pending,UPI,Indore,Madhya Pradesh
ORD00357,C0411,2023-09-25,Delivered,UPI,Chennai,Tamil Nadu
ORD00358,C0175,2023-08-04,Delivered,Debit Card,Mangaluru,Karnataka
ORD00359,C0848,2023-11-21,Delivered,UPI,Kota,Rajasthan
ORD00360,C0969,2022-09-30,Delivered,Credit Card,Dwarka,Delhi
ORD00361,C0877,2022-07-31,Delivered,COD,Salem,Tamil Nadu
ORD00362,C0429,2022-07-04,Delivered,UPI,Kanpur,Uttar Pradesh
ORD00363,C0242,2023-09-25,Delivered,UPI,Agra,Uttar Pradesh
ORD00364,C0088,2022-01-11,Delivered,Net Banking,Jabalpur,Madhya Pradesh
ORD00365,C0731,2023-01-28,Returned,Debit Card,Jodhpur,Rajasthan
ORD00366,C0098,2023-07-25,Delivered,UPI,Lucknow,Uttar Pradesh
ORD00367,C0931,2022-12-29,Pending,COD,Janakpuri,Delhi
ORD00368,C0006,2022-09-17,Delivered,Credit Card,Bhopal,Madhya Pradesh
ORD00369,C0136,2023-07-27,Delivered,UPI,Udaipur,Rajasthan
ORD00370,C0505,2022-12-14,Cancelled,UPI,Tiruchirappalli,Tamil Nadu
ORD00371,C0444,2022-05-26,Delivered,UPI,Siliguri,West Bengal
ORD00372,C0893,2022-10-15,Returned,COD,Salem,Tamil Nadu
ORD00373,C0628,2022-09-28,Delivered,Credit Card,Agra,Uttar Pradesh
ORD00374,C0755,2023-05-19,Returned,UPI,Madurai,Tamil Nadu
ORD00375,C0194,2022-06-02,Delivered,UPI,Ahmedabad,Gujarat
ORD00376,C0168,2023-12-24,Delivered,UPI,Vadodara,Gujarat
ORD00377,C0453,2023-01-01,Pending,Credit Card,Ahmedabad,Gujarat
ORD00378,C0116,2022-06-01,Delivered,UPI,Rajkot,Gujarat
ORD00379,C0855,2022-06-22,Returned,Net Banking,Kanpur,Uttar Pradesh
ORD00380,C0218,2023-08-21,Pending,UPI,Ujjain,Madhya Pradesh
ORD00381,C0427,2022-03-20,Delivered,Credit Card,Indore,Madhya Pradesh
ORD00382,C0027,2022-10-19,Delivered,Debit Card,Mangaluru,Karnataka
ORD00383,C0605,2022-04-19,Cancelled,UPI,Udaipur,Rajasthan
ORD00384,C0851,2023-12-26,Delivered,Credit Card,Hubballi,Karnataka
ORD00385,C0674,2022-01-06,Delivered,UPI,Noida,Uttar Pradesh
ORD00386,C0333,2023-08-06,Delivered,Net Banking,Jabalpur,Madhya Pradesh
ORD00387,C0818,2022-02-26,Returned,Credit Card,Agra,Uttar Pradesh
ORD00388,C0095,2023-02-13,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD00389,C0022,2022-08-02,Delivered,Debit Card,Jaipur,Rajasthan
ORD00390,C0124,2022-11-02,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD00391,C0135,2023-01-03,Delivered,Net Banking,Noida,Uttar Pradesh
ORD00392,C0502,2023-04-02,Cancelled,Credit Card,Warangal,Telangana
ORD00393,C0434,2022-04-03,Returned,Net Banking,Ujjain,Madhya Pradesh
ORD00394,C0445,2023-10-08,Delivered,UPI,Indore,Madhya Pradesh
ORD00395,C0693,2022-08-18,Delivered,Debit Card,Asansol,West Bengal
ORD00396,C0645,2023-10-25,Delivered,UPI,Gandhinagar,Gujarat
ORD00397,C0929,2023-05-05,Delivered,COD,Jaipur,Rajasthan
ORD00398,C0536,2023-03-14,Delivered,UPI,Kanpur,Uttar Pradesh
ORD00399,C0526,2022-04-21,Delivered,Credit Card,Bengaluru,Karnataka
ORD00400,C0833,2022-09-17,Delivered,Credit Card,Gandhinagar,Gujarat
ORD00401,C0117,2023-11-09,Delivered,Debit Card,Hyderabad,Telangana
ORD00402,C0086,2023-03-03,Cancelled,UPI,Jaipur,Rajasthan
ORD00403,C0776,2023-11-18,Delivered,Net Banking,Jabalpur,Madhya Pradesh
ORD00404,C0217,2022-07-09,Delivered,COD,Howrah,West Bengal
ORD00405,C0445,2023-07-02,Delivered,Credit Card,Lucknow,Uttar Pradesh
ORD00406,C0672,2023-05-04,Delivered,Credit Card,Pune,Maharashtra
ORD00407,C0311,2023-09-26,Cancelled,Debit Card,Jabalpur,Madhya Pradesh
ORD00408,C0090,2022-05-09,Delivered,UPI,Udaipur,Rajasthan
ORD00409,C0880,2022-01-28,Delivered,Debit Card,Pune,Maharashtra
ORD00410,C0863,2023-10-04,Cancelled,Credit Card,Janakpuri,Delhi
ORD00411,C0789,2023-04-20,Delivered,Credit Card,Mangaluru,Karnataka
ORD00412,C0925,2022-06-06,Returned,Credit Card,Mysuru,Karnataka
ORD00413,C0021,2023-04-06,Delivered,UPI,Rajkot,Gujarat
ORD00414,C0053,2022-12-08,Delivered,Debit Card,Jabalpur,Madhya Pradesh
ORD00415,C0869,2023-05-23,Returned,Credit Card,Kota,Rajasthan
ORD00416,C0038,2023-05-15,Delivered,Credit Card,Nizamabad,Telangana
ORD00417,C0238,2022-03-04,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD00418,C0066,2022-10-02,Cancelled,Credit Card,Siliguri,West Bengal
ORD00419,C0507,2023-09-30,Pending,UPI,Ahmedabad,Gujarat
ORD00420,C0166,2022-10-22,Returned,Credit Card,Jaipur,Rajasthan
ORD00421,C0520,2022-08-13,Delivered,Debit Card,Surat,Gujarat
ORD00422,C0135,2022-10-28,Returned,Credit Card,Jabalpur,Madhya Pradesh
ORD00423,C0816,2023-04-29,Returned,Net Banking,Udaipur,Rajasthan
ORD00424,C0290,2023-12-09,Returned,Debit Card,Indore,Madhya Pradesh
ORD00425,C0205,2022-06-10,Delivered,UPI,Coimbatore,Tamil Nadu
ORD00426,C0311,2022-08-29,Delivered,UPI,Kota,Rajasthan
ORD00427,C0903,2022-09-25,Delivered,UPI,Nagpur,Maharashtra
ORD00428,C0827,2022-03-07,Delivered,UPI,Hyderabad,Telangana
ORD00429,C0576,2022-08-18,Delivered,COD,New Delhi,Delhi
ORD00430,C0789,2023-07-25,Delivered,UPI,Kolkata,West Bengal
ORD00431,C0686,2022-04-17,Returned,COD,Khammam,Telangana
ORD00432,C0986,2022-04-24,Pending,Debit Card,Rajkot,Gujarat
ORD00433,C0844,2023-07-30,Delivered,UPI,Bhopal,Madhya Pradesh
ORD00434,C0933,2023-01-06,Delivered,UPI,Mysuru,Karnataka
ORD00435,C0511,2022-04-12,Delivered,Credit Card,Gandhinagar,Gujarat
ORD00436,C0869,2022-07-26,Delivered,Credit Card,Chennai,Tamil Nadu
ORD00437,C0855,2023-05-01,Delivered,Credit Card,Pune,Maharashtra
ORD00438,C0382,2023-03-01,Delivered,Debit Card,Mangaluru,Karnataka
ORD00439,C0432,2022-08-22,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu
ORD00440,C0975,2023-06-13,Returned,Credit Card,Kota,Rajasthan
ORD00441,C0150,2022-01-11,Returned,Credit Card,Nashik,Maharashtra
ORD00442,C0347,2022-11-19,Delivered,Debit Card,Bengaluru,Karnataka
ORD00443,C0403,2022-02-07,Delivered,Debit Card,Jaipur,Rajasthan
ORD00444,C0647,2024-01-01,Returned,Net Banking,Bhopal,Madhya Pradesh
ORD00445,C0412,2023-11-29,Returned,Net Banking,Varanasi,Uttar Pradesh
ORD00446,C0009,2022-10-14,Pending,Debit Card,Durgapur,West Bengal
ORD00447,C0457,2023-10-22,Delivered,Credit Card,Salem,Tamil Nadu
ORD00448,C0715,2022-12-20,Cancelled,Debit Card,Jabalpur,Madhya Pradesh
ORD00449,C0903,2022-11-05,Delivered,Credit Card,Jodhpur,Rajasthan
ORD00450,C0533,2023-07-08,Delivered,UPI,Jodhpur,Rajasthan
ORD00451,C0534,2022-12-15,Returned,UPI,Nizamabad,Telangana
ORD00452,C0607,2022-09-22,Delivered,Debit Card,Aurangabad,Maharashtra
ORD00453,C0114,2022-03-03,Cancelled,UPI,Ajmer,Rajasthan
ORD00454,C0127,2022-02-18,Returned,COD,Nizamabad,Telangana
ORD00455,C0587,2022-01-06,Delivered,COD,Vadodara,Gujarat
ORD00456,C0732,2023-10-05,Delivered,Net Banking,Ujjain,Madhya Pradesh
ORD00457,C0307,2022-10-19,Delivered,Net Banking,Rohini,Delhi
ORD00458,C0732,2023-01-22,Delivered,UPI,Indore,Madhya Pradesh
ORD00459,C0597,2022-07-17,Cancelled,Credit Card,Siliguri,West Bengal
ORD00460,C0729,2023-03-12,Cancelled,UPI,Mysuru,Karnataka
ORD00461,C0910,2022-05-14,Delivered,Credit Card,Nashik,Maharashtra
ORD00462,C0413,2023-08-26,Delivered,Debit Card,Siliguri,West Bengal
ORD00463,C0511,2023-10-14,Delivered,Credit Card,Noida,Uttar Pradesh
ORD00464,C0844,2022-06-16,Delivered,UPI,Rajkot,Gujarat
ORD00465,C0992,2023-12-23,Delivered,Credit Card,Surat,Gujarat
ORD00466,C0485,2022-02-03,Returned,COD,Janakpuri,Delhi
ORD00467,C0617,2023-02-23,Delivered,Credit Card,Kolkata,West Bengal
ORD00468,C0536,2022-06-06,Delivered,UPI,Lucknow,Uttar Pradesh
ORD00469,C0302,2023-05-13,Delivered,UPI,Durgapur,West Bengal
ORD00470,C0050,2022-11-09,Cancelled,UPI,Jabalpur,Madhya Pradesh
ORD00471,C0126,2023-07-15,Delivered,Net Banking,Ahmedabad,Gujarat
ORD00472,C0587,2022-11-14,Delivered,COD,Kota,Rajasthan
ORD00473,C0855,2023-09-13,Delivered,UPI,Kota,Rajasthan
ORD00474,C0684,2023-04-05,Delivered,Debit Card,Rajkot,Gujarat
ORD00475,C0681,2023-10-01,Delivered,UPI,Belagavi,Karnataka
ORD00476,C0554,2022-02-16,Pending,Net Banking,Udaipur,Rajasthan
ORD00477,C0887,2022-06-19,Returned,Credit Card,Lucknow,Uttar Pradesh
ORD00478,C0661,2022-05-07,Delivered,UPI,Noida,Uttar Pradesh
ORD00479,C0591,2022-02-24,Pending,Credit Card,Ujjain,Madhya Pradesh
ORD00480,C0919,2022-01-20,Delivered,COD,Gandhinagar,Gujarat
ORD00481,C0282,2022-07-30,Delivered,Debit Card,Chennai,Tamil Nadu
ORD00482,C0087,2023-07-01,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD00483,C0883,2022-01-24,Delivered,UPI,Nashik,Maharashtra
ORD00484,C0325,2023-01-27,Delivered,UPI,Aurangabad,Maharashtra
ORD00485,C0173,2022-10-20,Delivered,UPI,Belagavi,Karnataka
ORD00486,C0315,2023-02-22,Delivered,UPI,Mysuru,Karnataka
ORD00487,C0028,2024-01-01,Delivered,Credit Card,Howrah,West Bengal
ORD00488,C0423,2022-11-28,Delivered,COD,Howrah,West Bengal
ORD00489,C0208,2022-09-03,Returned,Credit Card,Bengaluru,Karnataka
ORD00490,C0771,2023-06-01,Delivered,UPI,Gandhinagar,Gujarat
ORD00491,C0476,2023-07-21,Delivered,Credit Card,Nagpur,Maharashtra
ORD00492,C0936,2022-01-20,Delivered,COD,Jodhpur,Rajasthan
ORD00493,C0782,2023-07-23,Delivered,UPI,Mysuru,Karnataka
ORD00494,C0457,2022-03-27,Cancelled,Credit Card,Jabalpur,Madhya Pradesh
ORD00495,C0554,2022-06-22,Returned,Credit Card,Madurai,Tamil Nadu
ORD00496,C0463,2022-02-12,Delivered,Credit Card,Ajmer,Rajasthan
ORD00497,C0669,2022-06-21,Delivered,COD,Gwalior,Madhya Pradesh
ORD00498,C0613,2022-09-14,Cancelled,Credit Card,Vadodara,Gujarat
ORD00499,C0600,2023-06-07,Delivered,UPI,Howrah,West Bengal
ORD00500,C0072,2022-11-04,Delivered,Debit Card,Khammam,Telangana
ORD00501,C0287,2023-03-19,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu
ORD00502,C0651,2022-09-25,Pending,Debit Card,Durgapur,West Bengal
ORD00503,C0679,2022-11-26,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD00504,C0017,2023-12-10,Delivered,COD,Gwalior,Madhya Pradesh
ORD00505,C0005,2022-01-10,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD00506,C0552,2022-03-25,Returned,Debit Card,Rajkot,Gujarat
ORD00507,C0032,2023-11-19,Delivered,UPI,Belagavi,Karnataka
ORD00508,C0367,2023-02-01,Delivered,Debit Card,Ajmer,Rajasthan
ORD00509,C0474,2023-01-15,Pending,Credit Card,Mumbai,Maharashtra
ORD00510,C0777,2022-10-15,Delivered,Debit Card,New Delhi,Delhi
ORD00511,C0836,2023-09-21,Delivered,Net Banking,New Delhi,Delhi
ORD00512,C0506,2023-01-07,Delivered,Credit Card,Dwarka,Delhi
ORD00513,C0008,2022-07-20,Pending,Debit Card,Indore,Madhya Pradesh
ORD00514,C0583,2023-05-28,Delivered,Credit Card,Mangaluru,Karnataka
ORD00515,C0579,2022-06-29,Delivered,UPI,Ujjain,Madhya Pradesh
ORD00516,C0266,2023-08-07,Cancelled,Net Banking,Mysuru,Karnataka
ORD00517,C0869,2023-11-26,Delivered,COD,Kanpur,Uttar Pradesh
ORD00518,C0259,2023-11-29,Delivered,Credit Card,Khammam,Telangana
ORD00519,C0875,2022-11-27,Delivered,COD,Jaipur,Rajasthan
ORD00520,C0697,2023-06-15,Delivered,Credit Card,Lucknow,Uttar Pradesh
ORD00521,C0049,2022-10-12,Pending,Credit Card,Pune,Maharashtra
ORD00522,C0402,2022-07-19,Delivered,Net Banking,Kolkata,West Bengal
ORD00523,C0707,2023-03-10,Pending,COD,Pune,Maharashtra
ORD00524,C0338,2022-11-15,Delivered,Debit Card,Dwarka,Delhi
ORD00525,C0443,2022-01-25,Delivered,Debit Card,Nashik,Maharashtra
ORD00526,C0254,2022-04-21,Delivered,COD,Durgapur,West Bengal
ORD00527,C0533,2022-08-31,Pending,Debit Card,Nagpur,Maharashtra
ORD00528,C0783,2022-04-08,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD00529,C0939,2022-02-04,Delivered,Net Banking,Bengaluru,Karnataka
ORD00530,C0064,2023-03-29,Delivered,Debit Card,Mysuru,Karnataka
ORD00531,C0105,2023-11-25,Delivered,UPI,Jaipur,Rajasthan
ORD00532,C0099,2023-09-25,Returned,UPI,Kota,Rajasthan
ORD00533,C0011,2023-04-10,Delivered,Debit Card,Ujjain,Madhya Pradesh
ORD00534,C0104,2022-12-14,Delivered,Debit Card,Ujjain,Madhya Pradesh
ORD00535,C0530,2022-12-03,Delivered,UPI,Nashik,Maharashtra
ORD00536,C0731,2022-03-11,Delivered,Net Banking,Aurangabad,Maharashtra
ORD00537,C0653,2023-06-06,Delivered,Credit Card,Indore,Madhya Pradesh
ORD00538,C0191,2022-09-06,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD00539,C0599,2023-03-23,Delivered,Debit Card,Madurai,Tamil Nadu
ORD00540,C0598,2023-07-09,Returned,UPI,Durgapur,West Bengal
ORD00541,C0352,2022-10-26,Delivered,UPI,Noida,Uttar Pradesh
ORD00542,C0059,2022-09-01,Delivered,Net Banking,Indore,Madhya Pradesh
ORD00543,C0353,2022-07-20,Pending,Debit Card,Nashik,Maharashtra
ORD00544,C0350,2022-07-13,Delivered,Debit Card,New Delhi,Delhi
ORD00545,C0710,2022-12-06,Cancelled,Credit Card,Gandhinagar,Gujarat
ORD00546,C0307,2023-03-05,Delivered,UPI,Siliguri,West Bengal
ORD00547,C0225,2022-01-04,Delivered,Debit Card,Nashik,Maharashtra
ORD00548,C0219,2022-09-02,Delivered,Debit Card,Gandhinagar,Gujarat
ORD00549,C0211,2023-02-14,Delivered,COD,Asansol,West Bengal
ORD00550,C0076,2023-01-02,Delivered,UPI,Kolkata,West Bengal
ORD00551,C0200,2023-10-09,Delivered,Debit Card,Varanasi,Uttar Pradesh
ORD00552,C0204,2022-07-22,Delivered,UPI,Mumbai,Maharashtra
ORD00553,C0348,2023-07-22,Delivered,UPI,Kanpur,Uttar Pradesh
ORD00554,C0933,2022-04-14,Delivered,Debit Card,Madurai,Tamil Nadu
ORD00555,C0347,2022-08-04,Delivered,UPI,Jaipur,Rajasthan
ORD00556,C0964,2023-06-24,Pending,COD,Howrah,West Bengal
ORD00557,C0122,2022-05-28,Cancelled,UPI,Jaipur,Rajasthan
ORD00558,C0546,2023-01-23,Delivered,UPI,Dwarka,Delhi
ORD00559,C0944,2022-02-17,Returned,Credit Card,Jodhpur,Rajasthan
ORD00560,C0809,2022-06-02,Delivered,UPI,Nizamabad,Telangana
ORD00561,C0872,2023-06-05,Pending,Net Banking,Kanpur,Uttar Pradesh
ORD00562,C0804,2023-04-27,Returned,Debit Card,New Delhi,Delhi
ORD00563,C0398,2023-10-23,Returned,Credit Card,Tiruchirappalli,Tamil Nadu
ORD00564,C0184,2022-11-26,Returned,Credit Card,Karimnagar,Telangana
ORD00565,C0486,2022-10-02,Delivered,Debit Card,Rajkot,Gujarat
ORD00566,C0213,2022-08-13,Cancelled,Credit Card,Bhopal,Madhya Pradesh
ORD00567,C0224,2022-11-10,Delivered,Credit Card,Janakpuri,Delhi
ORD00568,C0261,2023-07-18,Delivered,Debit Card,Madurai,Tamil Nadu
ORD00569,C0532,2022-12-27,Delivered,UPI,Varanasi,Uttar Pradesh
ORD00570,C0345,2023-03-13,Delivered,Credit Card,Khammam,Telangana
ORD00571,C0325,2022-10-07,Delivered,UPI,Asansol,West Bengal
ORD00572,C0661,2022-03-19,Delivered,UPI,Rohini,Delhi
ORD00573,C0560,2023-10-22,Delivered,UPI,Khammam,Telangana
ORD00574,C0122,2022-03-15,Delivered,Credit Card,New Delhi,Delhi
ORD00575,C0692,2022-12-04,Delivered,Debit Card,Howrah,West Bengal
ORD00576,C0723,2023-09-11,Pending,COD,Kanpur,Uttar Pradesh
ORD00577,C0009,2022-11-03,Delivered,UPI,Nizamabad,Telangana
ORD00578,C0842,2023-08-17,Returned,UPI,Kota,Rajasthan
ORD00579,C0887,2023-02-12,Delivered,Debit Card,Warangal,Telangana
ORD00580,C0240,2023-06-13,Delivered,Credit Card,Janakpuri,Delhi
ORD00581,C0349,2022-03-29,Delivered,UPI,Rajkot,Gujarat
ORD00582,C0450,2023-04-06,Cancelled,UPI,Jodhpur,Rajasthan
ORD00583,C0895,2022-05-12,Delivered,Debit Card,Tiruchirappalli,Tamil Nadu
ORD00584,C0348,2022-08-19,Delivered,Debit Card,Vadodara,Gujarat
ORD00585,C0307,2022-11-30,Delivered,Credit Card,Ajmer,Rajasthan
ORD00586,C0158,2022-12-05,Delivered,Debit Card,Pune,Maharashtra
ORD00587,C0888,2023-02-05,Pending,UPI,Ujjain,Madhya Pradesh
ORD00588,C0548,2023-01-31,Delivered,UPI,Jaipur,Rajasthan
ORD00589,C0655,2022-11-08,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD00590,C0033,2023-12-07,Delivered,UPI,Warangal,Telangana
ORD00591,C0934,2023-01-31,Delivered,UPI,New Delhi,Delhi
ORD00592,C0466,2022-02-28,Delivered,UPI,Hyderabad,Telangana
ORD00593,C0401,2022-06-10,Pending,UPI,Asansol,West Bengal
ORD00594,C0761,2022-03-12,Delivered,COD,Kota,Rajasthan
ORD00595,C0892,2022-07-30,Delivered,Net Banking,Dwarka,Delhi
ORD00596,C0619,2023-08-12,Pending,Credit Card,Surat,Gujarat
ORD00597,C0283,2022-07-26,Delivered,UPI,Karimnagar,Telangana
ORD00598,C0620,2022-09-10,Delivered,COD,Hubballi,Karnataka
ORD00599,C0474,2023-08-13,Delivered,UPI,Rajkot,Gujarat
ORD00600,C0718,2023-12-30,Returned,Credit Card,Vadodara,Gujarat
ORD00601,C0256,2022-07-03,Cancelled,Debit Card,Salem,Tamil Nadu
ORD00602,C0933,2023-11-06,Delivered,Credit Card,Rajkot,Gujarat
ORD00603,C0246,2022-06-11,Delivered,Debit Card,Jaipur,Rajasthan
ORD00604,C0715,2022-08-11,Pending,Credit Card,Lucknow,Uttar Pradesh
ORD00605,C0378,2022-03-20,Returned,Credit Card,Hyderabad,Telangana
ORD00606,C0462,2022-06-18,Delivered,Credit Card,Asansol,West Bengal
ORD00607,C0075,2023-10-17,Delivered,Debit Card,Ahmedabad,Gujarat
ORD00608,C0764,2023-02-13,Cancelled,Credit Card,Udaipur,Rajasthan
ORD00609,C0118,2023-12-28,Pending,UPI,Nagpur,Maharashtra
ORD00610,C0473,2022-03-11,Delivered,Debit Card,Rajkot,Gujarat
ORD00611,C0483,2022-10-13,Cancelled,UPI,Surat,Gujarat
ORD00612,C0103,2022-07-01,Delivered,Credit Card,Aurangabad,Maharashtra
ORD00613,C0080,2023-11-19,Returned,Debit Card,Jodhpur,Rajasthan
ORD00614,C0367,2022-07-02,Delivered,UPI,Salem,Tamil Nadu
ORD00615,C0453,2023-12-15,Delivered,Debit Card,Warangal,Telangana
ORD00616,C0400,2023-12-08,Delivered,UPI,Hyderabad,Telangana
ORD00617,C0791,2023-01-22,Returned,COD,Mumbai,Maharashtra
ORD00618,C0205,2022-04-04,Delivered,UPI,Howrah,West Bengal
ORD00619,C0841,2022-07-16,Delivered,UPI,Nagpur,Maharashtra
ORD00620,C0742,2022-06-21,Delivered,Credit Card,Mysuru,Karnataka
ORD00621,C0576,2023-10-04,Delivered,UPI,Durgapur,West Bengal
ORD00622,C0962,2023-03-15,Delivered,UPI,Karimnagar,Telangana
ORD00623,C0178,2022-01-16,Delivered,UPI,Durgapur,West Bengal
ORD00624,C0470,2022-08-14,Delivered,Net Banking,Jodhpur,Rajasthan
ORD00625,C0045,2022-03-10,Cancelled,Credit Card,Gwalior,Madhya Pradesh
ORD00626,C0105,2023-12-31,Delivered,COD,Jabalpur,Madhya Pradesh
ORD00627,C0258,2022-04-08,Delivered,COD,Indore,Madhya Pradesh
ORD00628,C0341,2022-06-29,Delivered,Net Banking,Jodhpur,Rajasthan
ORD00629,C0070,2022-12-10,Delivered,COD,Asansol,West Bengal
ORD00630,C0524,2023-10-18,Returned,Credit Card,Rajkot,Gujarat
ORD00631,C0022,2023-09-24,Returned,UPI,Pune,Maharashtra
ORD00632,C0776,2022-09-07,Delivered,UPI,Janakpuri,Delhi
ORD00633,C0304,2022-07-26,Delivered,UPI,Asansol,West Bengal
ORD00634,C0946,2023-09-05,Pending,Credit Card,Pune,Maharashtra
ORD00635,C0285,2022-11-22,Delivered,Debit Card,Howrah,West Bengal
ORD00636,C0664,2022-10-23,Returned,UPI,Karimnagar,Telangana
ORD00637,C0249,2022-07-30,Delivered,COD,Durgapur,West Bengal
ORD00638,C0623,2023-01-26,Delivered,UPI,Dwarka,Delhi
ORD00639,C0891,2023-05-19,Delivered,UPI,Mumbai,Maharashtra
ORD00640,C0129,2022-04-04,Delivered,Credit Card,Coimbatore,Tamil Nadu
ORD00641,C0520,2022-03-22,Delivered,Credit Card,Dwarka,Delhi
ORD00642,C0251,2023-03-11,Delivered,UPI,Coimbatore,Tamil Nadu
ORD00643,C0460,2023-10-13,Delivered,Net Banking,Noida,Uttar Pradesh
ORD00644,C0974,2023-01-04,Delivered,UPI,Ahmedabad,Gujarat
ORD00645,C0518,2023-09-17,Returned,Debit Card,Rajkot,Gujarat
ORD00646,C0781,2023-01-26,Delivered,UPI,Ahmedabad,Gujarat
ORD00647,C0551,2022-06-06,Delivered,UPI,Noida,Uttar Pradesh
ORD00648,C0314,2023-04-10,Delivered,Credit Card,Kota,Rajasthan
ORD00649,C0342,2022-05-20,Returned,UPI,Ahmedabad,Gujarat
ORD00650,C0014,2023-05-28,Returned,Credit Card,New Delhi,Delhi
ORD00651,C0963,2023-02-09,Pending,Credit Card,Kota,Rajasthan
ORD00652,C0657,2023-08-26,Delivered,Net Banking,Vadodara,Gujarat
ORD00653,C0955,2023-08-03,Delivered,Debit Card,Hubballi,Karnataka
ORD00654,C0522,2023-12-28,Delivered,Debit Card,Agra,Uttar Pradesh
ORD00655,C0949,2023-03-11,Returned,UPI,Nashik,Maharashtra
ORD00656,C0647,2023-12-25,Delivered,Debit Card,Nagpur,Maharashtra
ORD00657,C0620,2023-04-12,Pending,UPI,Madurai,Tamil Nadu
ORD00658,C0593,2023-11-10,Cancelled,UPI,Saket,Delhi
ORD00659,C0408,2023-12-25,Delivered,COD,Hubballi,Karnataka
ORD00660,C0898,2023-03-10,Delivered,Credit Card,Warangal,Telangana
ORD00661,C0991,2023-06-30,Delivered,Credit Card,Noida,Uttar Pradesh
ORD00662,C0771,2022-04-02,Delivered,Credit Card,Varanasi,Uttar Pradesh
ORD00663,C0276,2022-08-03,Pending,Credit Card,Howrah,West Bengal
ORD00664,C0173,2023-05-19,Delivered,UPI,Lucknow,Uttar Pradesh
ORD00665,C0427,2023-11-02,Delivered,Credit Card,Ajmer,Rajasthan
ORD00666,C0191,2023-12-22,Delivered,Credit Card,Madurai,Tamil Nadu
ORD00667,C0462,2023-08-04,Cancelled,UPI,Hyderabad,Telangana
ORD00668,C0829,2022-07-16,Delivered,COD,Pune,Maharashtra
ORD00669,C0642,2023-10-02,Delivered,Debit Card,Kota,Rajasthan
ORD00670,C0088,2023-01-22,Delivered,UPI,Mangaluru,Karnataka
ORD00671,C0241,2023-05-05,Delivered,Debit Card,Aurangabad,Maharashtra
ORD00672,C0273,2022-01-08,Delivered,Debit Card,Mumbai,Maharashtra
ORD00673,C0217,2023-06-19,Returned,Credit Card,Mumbai,Maharashtra
ORD00674,C0955,2023-05-13,Delivered,UPI,Nizamabad,Telangana
ORD00675,C0380,2023-11-30,Cancelled,COD,Udaipur,Rajasthan
ORD00676,C0682,2023-02-13,Delivered,UPI,Rohini,Delhi
ORD00677,C0826,2022-04-13,Delivered,Net Banking,Durgapur,West Bengal
ORD00678,C0027,2023-09-09,Delivered,Credit Card,Jodhpur,Rajasthan
ORD00679,C0463,2023-09-26,Delivered,Net Banking,Rohini,Delhi
ORD00680,C0677,2022-07-12,Delivered,Debit Card,Karimnagar,Telangana
ORD00681,C0649,2023-01-04,Cancelled,COD,Kolkata,West Bengal
ORD00682,C0240,2023-09-14,Delivered,Debit Card,Asansol,West Bengal
ORD00683,C0439,2023-05-03,Pending,Net Banking,Mangaluru,Karnataka
ORD00684,C0301,2023-09-14,Delivered,UPI,Hubballi,Karnataka
ORD00685,C0804,2023-06-01,Delivered,Credit Card,Khammam,Telangana
ORD00686,C0853,2023-11-21,Pending,COD,Mangaluru,Karnataka
ORD00687,C0918,2023-04-02,Pending,Credit Card,Surat,Gujarat
ORD00688,C0250,2022-08-05,Delivered,COD,Warangal,Telangana
ORD00689,C0446,2022-01-30,Delivered,COD,Bengaluru,Karnataka
ORD00690,C0226,2022-09-21,Delivered,COD,Udaipur,Rajasthan
ORD00691,C0945,2023-07-02,Delivered,Credit Card,Mysuru,Karnataka
ORD00692,C0955,2023-08-13,Returned,Debit Card,Howrah,West Bengal
ORD00693,C0933,2023-01-26,Delivered,Debit Card,Asansol,West Bengal
ORD00694,C0229,2022-09-23,Delivered,UPI,Jodhpur,Rajasthan
ORD00695,C0759,2023-08-30,Pending,Debit Card,Mangaluru,Karnataka
ORD00696,C0377,2022-05-11,Cancelled,COD,Belagavi,Karnataka
ORD00697,C0319,2022-03-05,Delivered,UPI,Bhopal,Madhya Pradesh
ORD00698,C0328,2023-01-09,Returned,COD,Kota,Rajasthan
