item_id,order_id,product_id,quantity,unit_price,discount_percent,total_price
616,ORD03468,P094,5,510,0,2550.0
617,ORD02485,P034,5,5160,5,24510.0
618,ORD00847,P087,3,1870,0,5610.0
619,ORD02410,P066,5,660,0,3300.0
620,ORD00944,P092,3,370,10,999.0
621,ORD04182,P074,2,1980,5,3762.0
622,ORD02361,P053,3,6220,0,18660.0
623,ORD02724,P004,4,6680,15,22712.0
624,ORD03384,P077,3,2940,0,8820.0
625,ORD02887,P077,2,2940,0,5880.0
626,ORD02725,P066,5,660,0,3300.0
627,ORD00508,P065,2,5610,5,10659.0
628,ORD03659,P057,3,2710,0,8130.0
629,ORD03703,P081,4,3660,15,12444.0
630,ORD02225,P048,5,5520,15,23460.0
631,ORD03031,P037,1,7960,0,7960.0
632,ORD04214,P058,2,820,15,1394.0
633,ORD04808,P032,4,660,5,2508.0
634,ORD00316,P003,4,2910,0,11640.0
635,ORD02335,P043,3,4260,5,12141.0
636,ORD02329,P071,3,7700,5,21945.0
637,ORD03409,P060,3,1970,15,5023.5
638,ORD00865,P056,4,830,0,3320.0
639,ORD04618,P044,4,3990,5,15162.0
640,ORD04003,P016,2,990,0,1980.0
641,ORD04802,P029,3,2480,15,6324.0
642,ORD01383,P100,4,3910,0,15640.0
643,ORD02159,P080,1,8110,0,8110.0
644,ORD01016,P020,2,4350,5,8265.0
645,ORD03955,P051,3,2600,0,7800.0
646,ORD00515,P037,3,7960,15,20298.0
647,ORD01655,P036,1,1210,5,1149.5
648,ORD00405,P008,3,5280,0,15840.0
649,ORD02987,P044,5,3990,0,19950.0
650,ORD02374,P046,3,710,5,2023.5
651,ORD02755,P047,4,2430,10,8748.0
652,ORD01008,P055,5,1840,20,7360.0
653,ORD01759,P027,3,8050,10,21735.0
654,ORD03963,P090,4,210,0,840.0
655,ORD00443,P072,5,5410,0,27050.0
656,ORD00064,P039,5,480,0,2400.0
657,ORD04119,P054,1,1830,0,1830.0
658,ORD00651,P061,1,3200,0,3200.0
659,ORD02701,P088,4,1770,5,6726.0
660,ORD01300,P012,5,340,5,1615.0
661,ORD01897,P029,4,2480,5,9424.0
662,ORD00379,P100,5,3910,5,18572.5
663,ORD01988,P009,4,5550,0,22200.0
664,ORD04717,P067,5,3370,5,16007.5
665,ORD00201,P012,1,340,0,340.0
666,ORD04521,P026,5,4300,0,21500.0
667,ORD00885,P048,2,5520,0,11040.0
668,ORD01326,P052,3,640,0,1920.0
669,ORD01556,P088,2,1770,10,3186.0
670,ORD04675,P056,2,830,5,1577.0
671,ORD00349,P024,1,3480,5,3306.0
672,ORD01935,P070,5,2230,5,10592.5
673,ORD04250,P022,1,7880,5,7486.0
674,ORD01731,P068,3,1770,0,5310.0
675,ORD03685,P067,1,3370,10,3033.0
676,ORD03377,P099,4,2170,0,8680.0
677,ORD02036,P096,3,4220,15,10761.0
678,ORD01107,P095,1,4480,5,4256.0
679,ORD02450,P066,1,660,0,660.0
680,ORD01527,P096,4,4220,0,16880.0
681,ORD03939,P036,2,1210,10,2178.0
682,ORD03384,P040,3,4350,10,11745.0
683,ORD02111,P060,5,1970,0,9850.0
684,ORD01364,P098,4,4950,5,18810.0
685,ORD03557,P053,2,6220,0,12440.0
686,ORD02681,P067,1,3370,5,3201.5
687,ORD04503,P061,4,3200,10,11520.0
688,ORD02477,P035,5,7450,5,35387.5
689,ORD02549,P050,5,7950,0,39750.0
690,ORD00724,P040,3,4350,0,13050.0
691,ORD04996,P028,5,4330,5,20567.5
692,ORD02744,P032,1,660,10,594.0
693,ORD02706,P056,4,830,0,3320.0
694,ORD01182,P026,5,4300,0,21500.0
695,ORD01251,P081,4,3660,10,13176.0
696,ORD04779,P098,1,4950,10,4455.0
697,ORD04632,P049,3,520,10,1404.0
698,ORD04827,P050,4,7950,0,31800.0
699,ORD04255,P009,1,5550,5,5272.5
700,ORD04406,P024,2,3480,5,6612.0
701,ORD01196,P032,2,660,0,1320.0
702,ORD04590,P063,2,1930,0,3860.0
703,ORD00430,P029,4,2480,0,9920.0
704,ORD03982,P091,5,2030,10,9135.0
705,ORD00437,P050,1,7950,0,7950.0
706,ORD03389,P063,3,1930,10,5211.0
707,ORD04267,P042,4,6210,5,23598.0
708,ORD00422,P034,3,5160,0,15480.0
709,ORD03155,P088,3,1770,5,5044.5
710,ORD03682,P085,4,2550,5,9690.0
711,ORD03047,P059,5,5810,0,29050.0
712,ORD00018,P007,3,980,0,2940.0
713,ORD01080,P051,4,2600,5,9880.0
714,ORD02140,P082,3,990,15,2524.5
715,ORD02163,P028,4,4330,15,14722.0
716,ORD01357,P060,1,1970,0,1970.0
717,ORD00880,P033,4,2160,0,8640.0
718,ORD02059,P033,2,2160,0,4320.0
719,ORD02391,P020,1,4350,20,3480.0
720,ORD04179,P056,4,830,0,3320.0
721,ORD00818,P048,2,5520,0,11040.0
722,ORD02669,P011,5,2250,0,11250.0
723,ORD04323,P045,1,6940,10,6246.0
724,ORD03350,P048,1,5520,0,5520.0
725,ORD02594,P071,3,7700,0,23100.0
726,ORD00718,P081,3,3660,20,8784.0
727,ORD01521,P024,5,3480,5,16530.0
728,ORD03898,P055,4,1840,10,6624.0
729,ORD01678,P024,4,3480,5,13224.0
730,ORD00391,P100,3,3910,0,11730.0
731,ORD01675,P071,1,7700,0,7700.0
732,ORD00333,P096,5,4220,5,20045.0
733,ORD00635,P095,4,4480,0,17920.0
734,ORD02979,P020,2,4350,5,8265.0
735,ORD04332,P035,3,7450,5,21232.5
736,ORD02421,P075,4,3180,0,12720.0
737,ORD04904,P003,3,2910,10,7857.0
738,ORD03876,P003,2,2910,0,5820.0
739,ORD03517,P013,1,1410,10,1269.0
740,ORD01766,P041,5,2410,10,10845.0
741,ORD00367,P040,1,4350,5,4132.5
742,ORD03926,P094,3,510,0,1530.0
743,ORD00329,P055,1,1840,0,1840.0
744,ORD01255,P018,1,2720,0,2720.0
745,ORD04815,P059,3,5810,0,17430.0
746,ORD01648,P059,1,5810,0,5810.0
747,ORD03662,P031,2,510,0,1020.0
748,ORD02014,P011,5,2250,0,11250.0
749,ORD02311,P032,1,660,0,660.0
750,ORD03482,P053,3,6220,0,18660.0
751,ORD00355,P023,2,2250,0,4500.0
752,ORD00709,P053,3,6220,0,18660.0
753,ORD00182,P054,2,1830,0,3660.0
754,ORD02670,P043,3,4260,0,12780.0
755,ORD03743,P018,1,2720,5,2584.0
756,ORD03320,P081,4,3660,10,13176.0
757,ORD01180,P059,3,5810,0,17430.0
758,ORD00064,P046,4,710,5,2698.0
759,ORD00342,P055,5,1840,0,9200.0
760,ORD03788,P010,1,5910,20,4728.0
761,ORD00682,P090,5,210,0,1050.0
762,ORD03139,P059,5,5810,0,29050.0
763,ORD01477,P031,3,510,10,1377.0
764,ORD01538,P074,2,1980,10,3564.0
765,ORD01896,P003,3,2910,0,8730.0
766,ORD02310,P094,5,510,10,2295.0
767,ORD00671,P054,3,1830,5,5215.5
768,ORD00460,P057,5,2710,0,13550.0
769,ORD01191,P014,5,3350,0,16750.0
770,ORD01212,P035,2,7450,0,14900.0
771,ORD02172,P053,5,6220,10,27990.0
772,ORD02711,P095,1,4480,5,4256.0
773,ORD01169,P093,1,1750,0,1750.0
774,ORD00531,P042,3,6210,5,17698.5
775,ORD00269,P100,3,3910,0,11730.0
776,ORD04971,P029,2,2480,0,4960.0
777,ORD02991,P093,2,1750,0,3500.0
778,ORD03414,P026,2,4300,0,8600.0
779,ORD03949,P091,3,2030,5,5785.5
780,ORD01586,P060,1,1970,0,1970.0
781,ORD04426,P037,1,7960,0,7960.0
782,ORD02159,P030,4,1660,15,5644.0
783,ORD00271,P082,2,990,0,1980.0
784,ORD03789,P002,3,1180,0,3540.0
785,ORD00912,P024,3,3480,10,9396.0
786,ORD01390,P071,2,7700,15,13090.0
787,ORD04632,P096,4,4220,0,16880.0
788,ORD04417,P048,4,5520,5,20976.0
789,ORD03720,P049,5,520,0,2600.0
790,ORD00302,P046,5,710,0,3550.0
791,ORD01940,P089,5,3940,0,19700.0
792,ORD00567,P008,3,5280,10,14256.0
793,ORD04831,P011,4,2250,5,8550.0
794,ORD04491,P025,2,5570,10,10026.0
795,ORD00604,P063,5,1930,0,9650.0
796,ORD03079,P037,4,7960,0,31840.0
797,ORD04933,P092,3,370,10,999.0
798,ORD00354,P050,3,7950,10,21465.0
799,ORD02425,P046,2,710,20,1136.0
800,ORD02737,P074,2,1980,15,3366.0
801,ORD03020,P060,1,1970,5,1871.5
802,ORD03131,P048,1,5520,5,5244.0
803,ORD03211,P024,1,3480,5,3306.0
804,ORD02625,P055,2,1840,5,3496.0
805,ORD01494,P058,1,820,5,779.0
806,ORD01312,P053,1,6220,10,5598.0
807,ORD03138,P095,1,4480,0,4480.0
808,ORD03573,P066,1,660,10,594.0
809,ORD00217,P078,2,260,0,520.0
810,ORD00027,P076,1,240,5,228.0
811,ORD04684,P001,5,5230,0,26150.0
812,ORD03829,P007,1,980,15,833.0
813,ORD01114,P064,4,680,5,2584.0
814,ORD04321,P004,3,6680,15,17034.0
815,ORD04292,P060,4,1970,10,7092.0
816,ORD04062,P007,1,980,0,980.0
817,ORD04823,P060,2,1970,5,3743.0
818,ORD04150,P017,1,1150,0,1150.0
819,ORD02752,P055,5,1840,15,7820.0
820,ORD02507,P056,1,830,20,664.0
821,ORD03684,P026,3,4300,20,10320.0
822,ORD02966,P050,5,7950,5,37762.5
823,ORD04857,P022,2,7880,0,15760.0
824,ORD00985,P027,3,8050,0,24150.0
825,ORD04661,P095,4,4480,10,16128.0
826,ORD04348,P086,5,3800,0,19000.0
827,ORD00368,P007,4,980,0,3920.0
828,ORD03477,P060,3,1970,15,5023.5
829,ORD04301,P054,4,1830,0,7320.0
830,ORD04435,P016,5,990,0,4950.0
831,ORD00926,P063,4,1930,0,7720.0
832,ORD03681,P037,4,7960,5,30248.0
833,ORD01956,P048,5,5520,15,23460.0
834,ORD02729,P084,5,2390,0,11950.0
835,ORD04400,P031,3,510,0,1530.0
836,ORD04741,P076,4,240,10,864.0
837,ORD01454,P045,2,6940,10,12492.0
838,ORD00658,P079,2,640,0,1280.0
839,ORD03113,P033,4,2160,5,8208.0
840,ORD01009,P020,4,4350,10,15660.0
841,ORD00917,P074,1,1980,5,1881.0
842,ORD04795,P074,2,1980,0,3960.0
843,ORD01958,P087,1,1870,0,1870.0
844,ORD00626,P032,5,660,5,3135.0
845,ORD01776,P006,3,3090,5,8806.5
846,ORD04345,P017,5,1150,10,5175.0
847,ORD03912,P048,2,5520,0,11040.0
848,ORD02716,P023,4,2250,5,8550.0
849,ORD00437,P018,5,2720,5,12920.0
850,ORD04497,P063,3,1930,5,5500.5
851,ORD01015,P015,2,750,5,1425.0
852,ORD03304,P076,5,240,0,1200.0
853,ORD03018,P016,4,990,0,3960.0
854,ORD01354,P017,2,1150,5,2185.0
855,ORD00678,P057,4,2710,5,10298.0
856,ORD02750,P002,2,1180,5,2242.0
857,ORD02269,P088,4,1770,0,7080.0
858,ORD00455,P041,3,2410,20,5784.0
859,ORD04055,P093,4,1750,10,6300.0
860,ORD04609,P011,4,2250,0,9000.0
861,ORD00608,P017,3,1150,0,3450.0
862,ORD02616,P027,3,8050,0,24150.0
863,ORD00627,P009,3,5550,5,15817.5
864,ORD00260,P076,2,240,15,408.0
865,ORD03764,P021,1,9290,5,8825.5
866,ORD04224,P005,2,3920,0,7840.0
867,ORD03057,P058,3,820,20,1968.0
868,ORD01528,P079,3,640,0,1920.0
869,ORD04724,P013,4,1410,5,5358.0
870,ORD03774,P001,5,5230,5,24842.5
871,ORD02659,P003,4,2910,5,11058.0
872,ORD02231,P030,5,1660,5,7885.0
873,ORD02234,P035,1,7450,0,7450.0
874,ORD00553,P003,3,2910,0,8730.0
875,ORD03988,P100,5,3910,5,18572.5
876,ORD01581,P045,3,6940,10,18738.0
877,ORD01231,P015,1,750,0,750.0
878,ORD04298,P010,5,5910,5,28072.5
879,ORD03406,P079,5,640,5,3040.0
880,ORD01755,P020,5,4350,0,21750.0
881,ORD03673,P042,2,6210,5,11799.0
882,ORD04119,P082,1,990,0,990.0
883,ORD02662,P092,4,370,0,1480.0
884,ORD01546,P039,4,480,0,1920.0
885,ORD00436,P083,1,570,15,484.5
886,ORD03376,P037,2,7960,0,15920.0
887,ORD02474,P043,3,4260,0,12780.0
888,ORD01333,P001,2,5230,20,8368.0
889,ORD01889,P044,3,3990,10,10773.0
890,ORD01390,P019,2,390,5,741.0
891,ORD00033,P063,1,1930,10,1737.0
892,ORD02017,P086,3,3800,0,11400.0
893,ORD03154,P050,1,7950,15,6757.5
894,ORD02790,P034,4,5160,5,19608.0
895,ORD00415,P054,1,1830,10,1647.0
896,ORD02047,P074,5,1980,15,8415.0
897,ORD00631,P007,4,980,5,3724.0
898,ORD02929,P014,4,3350,0,13400.0
899,ORD01094,P010,3,5910,5,16843.5
900,ORD00700,P095,2,4480,0,8960.0
901,ORD01397,P022,3,7880,5,22458.0
902,ORD03995,P044,4,3990,0,15960.0
903,ORD04216,P006,5,3090,0,15450.0
904,ORD02074,P086,1,3800,5,3610.0
905,ORD02751,P035,1,7450,0,7450.0
906,ORD01615,P056,4,830,0,3320.0
907,ORD00102,P018,5,2720,0,13600.0
908,ORD04893,P009,3,5550,15,14152.5
909,ORD02618,P071,1,7700,0,7700.0
910,ORD00811,P086,3,3800,10,10260.0
911,ORD04496,P022,5,7880,0,39400.0
912,ORD02697,P023,3,2250,5,6412.5
913,ORD01395,P011,5,2250,15,9562.5
914,ORD00841,P084,3,2390,0,7170.0
915,ORD04776,P078,3,260,5,741.0
916,ORD02378,P015,3,750,0,2250.0
917,ORD00689,P028,5,4330,20,17320.0
918,ORD03251,P074,5,1980,0,9900.0
919,ORD00992,P037,2,7960,0,15920.0
920,ORD01261,P001,1,5230,10,4707.0
921,ORD00251,P014,4,3350,0,13400.0
922,ORD00352,P020,1,4350,5,4132.5
923,ORD04146,P083,3,570,10,1539.0
924,ORD03571,P080,5,8110,5,38522.5
925,ORD04265,P051,4,2600,0,10400.0
926,ORD02436,P070,1,2230,5,2118.5
927,ORD01204,P060,2,1970,15,3349.0
928,ORD04915,P016,2,990,5,1881.0
929,ORD03745,P086,3,3800,15,9690.0
930,ORD00834,P054,3,1830,20,4392.0
931,ORD04725,P016,3,990,0,2970.0
932,ORD01225,P093,1,1750,5,1662.5
933,ORD00209,P013,1,1410,0,1410.0
934,ORD04239,P041,2,2410,0,4820.0
935,ORD02944,P052,5,640,10,2880.0
936,ORD01932,P038,2,650,5,1235.0
937,ORD00102,P094,2,510,0,1020.0
938,ORD02063,P051,2,2600,15,4420.0
939,ORD03905,P011,2,2250,20,3600.0
940,ORD01296,P002,2,1180,0,2360.0
941,ORD02074,P021,2,9290,5,17651.0
942,ORD03613,P006,4,3090,5,11742.0
943,ORD00243,P040,2,4350,5,8265.0
944,ORD01622,P084,5,2390,10,10755.0
945,ORD04043,P082,4,990,10,3564.0
946,ORD03849,P039,1,480,20,384.0
947,ORD04090,P063,2,1930,0,3860.0
948,ORD03677,P084,3,2390,0,7170.0
949,ORD02393,P089,1,3940,0,3940.0
950,ORD01792,P090,1,210,15,178.5
951,ORD03035,P010,1,5910,5,5614.5
952,ORD04902,P092,4,370,20,1184.0
953,ORD01185,P037,4,7960,10,28656.0
954,ORD01127,P045,3,6940,0,20820.0
955,ORD02838,P038,1,650,0,650.0
956,ORD04357,P076,2,240,5,456.0
957,ORD03977,P056,2,830,5,1577.0
958,ORD02614,P090,2,210,0,420.0
959,ORD00848,P071,2,7700,10,13860.0
960,ORD04189,P074,2,1980,15,3366.0
961,ORD01571,P086,2,3800,10,6840.0
962,ORD03764,P071,4,7700,5,29260.0
963,ORD03917,P095,1,4480,0,4480.0
964,ORD01903,P046,4,710,10,2556.0
965,ORD01893,P011,5,2250,5,10687.5
966,ORD03009,P075,2,3180,0,6360.0
967,ORD00661,P093,4,1750,5,6650.0
968,ORD04860,P024,1,3480,5,3306.0
969,ORD02612,P032,3,660,10,1782.0
970,ORD00468,P045,1,6940,10,6246.0
971,ORD00028,P064,4,680,0,2720.0
972,ORD04576,P071,3,7700,5,21945.0
973,ORD04734,P079,5,640,10,2880.0
974,ORD03273,P026,3,4300,5,12255.0
975,ORD04134,P054,4,1830,0,7320.0
976,ORD00580,P031,5,510,15,2167.5
977,ORD02666,P075,3,3180,0,9540.0
978,ORD02108,P071,3,7700,10,20790.0
979,ORD02277,P096,2,4220,0,8440.0
980,ORD03038,P075,3,3180,0,9540.0
981,ORD01607,P025,1,5570,10,5013.0
982,ORD00552,P045,3,6940,0,20820.0
983,ORD03388,P027,3,8050,0,24150.0
984,ORD00816,P004,5,6680,0,33400.0
985,ORD02529,P044,1,3990,5,3790.5
986,ORD03514,P030,4,1660,10,5976.0
987,ORD04960,P002,3,1180,10,3186.0
988,ORD02063,P009,4,5550,0,22200.0
989,ORD01167,P019,2,390,0,780.0
990,ORD03440,P090,4,210,10,756.0
991,ORD03819,P006,2,3090,15,5253.0
992,ORD01414,P028,5,4330,0,21650.0
993,ORD04227,P011,4,2250,0,9000.0
994,ORD04312,P080,5,8110,10,36495.0
995,ORD02895,P040,4,4350,10,15660.0
996,ORD02623,P018,1,2720,0,2720.0
997,ORD01321,P057,3,2710,15,6910.5
998,ORD03467,P032,4,660,15,2244.0
999,ORD01782,P010,1,5910,0,5910.0
1000,ORD01687,P031,1,510,15,433.5
1001,ORD04384,P065,4,5610,0,22440.0
1002,ORD01973,P007,4,980,10,3528.0
1003,ORD02739,P075,3,3180,5,9063.0
1004,ORD00216,P004,2,6680,10,12024.0
1005,ORD04363,P013,5,1410,10,6345.0
1006,ORD01995,P091,4,2030,0,8120.0
1007,ORD03050,P092,1,370,5,351.5
1008,ORD00365,P017,1,1150,5,1092.5
1009,ORD02495,P010,3,5910,0,17730.0
1010,ORD00715,P058,1,820,0,820.0
1011,ORD02145,P055,1,1840,0,1840.0
1012,ORD04507,P061,5,3200,0,16000.0
1013,ORD01570,P024,1,3480,0,3480.0
1014,ORD04970,P074,4,1980,15,6732.0
1015,ORD00089,P027,2,8050,20,12880.0
1016,ORD02295,P025,3,5570,5,15874.5
1017,ORD02096,P028,2,4330,0,8660.0
1018,ORD01063,P014,1,3350,0,3350.0
1019,ORD00544,P006,1,3090,0,3090.0
1020,ORD03237,P001,1,5230,0,5230.0
1021,ORD02395,P015,2,750,0,1500.0
1022,ORD02755,P047,3,2430,20,5832.0
1023,ORD03730,P074,3,1980,0,5940.0
1024,ORD03870,P098,2,4950,5,9405.0
1025,ORD01048,P087,2,1870,5,3553.0
1026,ORD02928,P055,4,1840,0,7360.0
1027,ORD00698,P063,4,1930,10,6948.0
1028,ORD00629,P091,5,2030,10,9135.0
1029,ORD04915,P098,5,4950,15,21037.5
1030,ORD04541,P064,5,680,15,2890.0
1031,ORD03719,P063,4,1930,5,7334.0
1032,ORD03588,P048,1,5520,0,5520.0
1033,ORD03936,P060,1,1970,0,1970.0
1034,ORD01746,P078,5,260,0,1300.0
1035,ORD04701,P029,5,2480,5,11780.0
1036,ORD01317,P006,3,3090,5,8806.5
1037,ORD01842,P005,3,3920,0,11760.0
1038,ORD04809,P033,3,2160,0,6480.0
1039,ORD04107,P053,5,6220,10,27990.0
1040,ORD00693,P083,4,570,10,2052.0
1041,ORD01830,P036,1,1210,5,1149.5
1042,ORD00251,P064,5,680,5,3230.0
1043,ORD02554,P094,1,510,0,510.0
1044,ORD00877,P045,4,6940,10,24984.0
1045,ORD04178,P043,5,4260,0,21300.0
1046,ORD04660,P014,5,3350,5,15912.5
1047,ORD01954,P085,4,2550,10,9180.0
1048,ORD00271,P047,3,2430,10,6561.0
1049,ORD04923,P025,2,5570,5,10583.0
1050,ORD03671,P011,5,2250,0,11250.0
1051,ORD00255,P053,2,6220,5,11818.0
1052,ORD03445,P059,1,5810,0,5810.0
1053,ORD00447,P095,4,4480,20,14336.0
1054,ORD00612,P099,3,2170,0,6510.0
1055,ORD04579,P085,3,2550,0,7650.0
1056,ORD02838,P046,3,710,10,1917.0
1057,ORD01795,P087,3,1870,0,5610.0
1058,ORD00296,P058,5,820,10,3690.0
1059,ORD03385,P059,4,5810,5,22078.0
1060,ORD04124,P068,5,1770,20,7080.0
1061,ORD04816,P022,2,7880,20,12608.0
1062,ORD00868,P098,1,4950,10,4455.0
1063,ORD03732,P100,2,3910,5,7429.0
1064,ORD00075,P036,1,1210,10,1089.0
1065,ORD02543,P064,1,680,20,544.0
1066,ORD01424,P038,4,650,0,2600.0
1067,ORD03634,P047,4,2430,5,9234.0
1068,ORD00128,P036,1,1210,15,1028.5
1069,ORD00189,P089,3,3940,5,11229.0
1070,ORD03350,P062,1,450,5,427.5
1071,ORD02107,P035,2,7450,20,11920.0
1072,ORD01033,P099,3,2170,0,6510.0
1073,ORD04077,P008,3,5280,5,15048.0
1074,ORD03395,P061,1,3200,0,3200.0
1075,ORD00129,P016,5,990,5,4702.5
1076,ORD00113,P030,2,1660,0,3320.0
1077,ORD03795,P100,1,3910,5,3714.5
1078,ORD02407,P029,1,2480,5,2356.0
1079,ORD01103,P040,4,4350,5,16530.0
1080,ORD04343,P073,5,5040,15,21420.0
1081,ORD02101,P077,1,2940,10,2646.0
1082,ORD00468,P034,2,5160,5,9804.0
1083,ORD00829,P060,4,1970,5,7486.0
1084,ORD04098,P076,5,240,0,1200.0
1085,ORD03310,P074,2,1980,0,3960.0
1086,ORD00183,P037,5,7960,0,39800.0
1087,ORD01570,P008,1,5280,5,5016.0
1088,ORD02363,P032,2,660,0,1320.0
1089,ORD02166,P046,4,710,10,2556.0
1090,ORD00794,P066,1,660,0,660.0
1091,ORD03009,P077,1,2940,15,2499.0
1092,ORD03889,P008,1,5280,0,5280.0
1093,ORD01983,P098,4,4950,0,19800.0
1094,ORD01267,P046,4,710,10,2556.0
1095,ORD03843,P038,1,650,20,520.0
1096,ORD02709,P027,4,8050,0,32200.0
1097,ORD00749,P084,2,2390,0,4780.0
1098,ORD00599,P044,3,3990,0,11970.0
1099,ORD00545,P015,5,750,10,3375.0
1100,ORD00222,P082,2,990,0,1980.0
1101,ORD00095,P063,1,1930,0,1930.0
1102,ORD03294,P084,5,2390,0,11950.0
1103,ORD00271,P047,2,2430,0,4860.0
1104,ORD02534,P034,2,5160,5,9804.0
1105,ORD03473,P057,2,2710,10,4878.0
1106,ORD02995,P026,5,4300,0,21500.0
1107,ORD01115,P041,4,2410,0,9640.0
1108,ORD03354,P014,3,3350,5,9547.5
1109,ORD04677,P092,5,370,0,1850.0
1110,ORD01161,P053,1,6220,5,5909.0
1111,ORD02699,P041,2,2410,0,4820.0
1112,ORD02595,P069,2,690,0,1380.0
1113,ORD01043,P093,5,1750,0,8750.0
1114,ORD04374,P014,3,3350,15,8542.5
1115,ORD04756,P085,3,2550,20,6120.0
1116,ORD01499,P025,2,5570,0,11140.0
1117,ORD04548,P048,5,5520,0,27600.0
1118,ORD02850,P066,1,660,5,627.0
1119,ORD02731,P083,2,570,5,1083.0
1120,ORD00248,P044,1,3990,15,3391.5
1121,ORD04062,P041,1,2410,15,2048.5
1122,ORD04166,P012,5,340,5,1615.0
1123,ORD03696,P028,3,4330,0,12990.0
1124,ORD02415,P017,3,1150,0,3450.0
1125,ORD03878,P064,4,680,5,2584.0
1126,ORD02337,P100,3,3910,5,11143.5
1127,ORD02168,P076,2,240,0,480.0
1128,ORD03500,P037,1,7960,0,7960.0
1129,ORD00072,P050,5,7950,5,37762.5
1130,ORD04187,P018,4,2720,0,10880.0
1131,ORD03559,P017,4,1150,0,4600.0
1132,ORD02991,P027,4,8050,5,30590.0
1133,ORD01867,P072,3,5410,15,13795.5
1134,ORD02378,P084,4,2390,0,9560.0
1135,ORD00825,P018,1,2720,0,2720.0
1136,ORD02083,P004,4,6680,0,26720.0
1137,ORD02953,P033,3,2160,10,5832.0
1138,ORD04941,P056,1,830,0,830.0
1139,ORD03557,P008,5,5280,10,23760.0
1140,ORD01824,P019,3,390,5,1111.5
1141,ORD03608,P073,2,5040,0,10080.0
1142,ORD01115,P047,1,2430,10,2187.0
1143,ORD02431,P026,1,4300,5,4085.0
1144,ORD00466,P028,2,4330,0,8660.0
1145,ORD01894,P096,5,4220,0,21100.0
1146,ORD04895,P066,5,660,0,3300.0
1147,ORD02191,P020,4,4350,5,16530.0
1148,ORD02929,P020,2,4350,0,8700.0
1149,ORD04091,P076,3,240,5,684.0
1150,ORD02151,P044,3,3990,5,11371.5
1151,ORD02903,P092,5,370,0,1850.0
1152,ORD03739,P094,5,510,15,2167.5
1153,ORD01420,P058,2,820,10,1476.0
1154,ORD04039,P091,3,2030,5,5785.5
1155,ORD01178,P057,1,2710,5,2574.5
1156,ORD01088,P019,3,390,15,994.5
1157,ORD01323,P028,5,4330,20,17320.0
1158,ORD03229,P086,2,3800,5,7220.0
1159,ORD00839,P060,4,1970,15,6698.0
1160,ORD02217,P091,1,2030,10,1827.0
1161,ORD02268,P006,3,3090,10,8343.0
1162,ORD03191,P044,3,3990,0,11970.0
1163,ORD01339,P071,4,7700,0,30800.0
1164,ORD00651,P016,1,990,0,990.0
1165,ORD01113,P091,2,2030,5,3857.0
1166,ORD04941,P021,1,9290,5,8825.5
1167,ORD02392,P087,3,1870,5,5329.5
1168,ORD01391,P068,2,1770,0,3540.0
1169,ORD03441,P063,4,1930,10,6948.0
1170,ORD01496,P027,5,8050,0,40250.0
1171,ORD02171,P028,2,4330,10,7794.0
1172,ORD03743,P025,2,5570,10,10026.0
1173,ORD04261,P028,5,4330,0,21650.0
1174,ORD04739,P024,1,3480,10,3132.0
1175,ORD02824,P016,1,990,0,990.0
1176,ORD03108,P001,4,5230,0,20920.0
1177,ORD01353,P009,3,5550,0,16650.0
1178,ORD02060,P090,5,210,0,1050.0
1179,ORD04664,P086,4,3800,20,12160.0
1180,ORD02813,P028,4,4330,0,17320.0
1181,ORD02921,P061,2,3200,0,6400.0
1182,ORD00216,P046,2,710,0,1420.0
1183,ORD04652,P072,2,5410,0,10820.0
1184,ORD03713,P029,1,2480,5,2356.0
1185,ORD04656,P047,1,2430,5,2308.5
1186,ORD01717,P030,4,1660,0,6640.0
1187,ORD01866,P014,2,3350,5,6365.0
1188,ORD01580,P036,1,1210,10,1089.0
1189,ORD04237,P044,1,3990,15,3391.5
1190,ORD01310,P088,4,1770,5,6726.0
1191,ORD03057,P078,1,260,5,247.0
1192,ORD03375,P070,1,2230,0,2230.0
1193,ORD00482,P061,2,3200,0,6400.0
1194,ORD04594,P084,4,2390,0,9560.0
1195,ORD01284,P097,1,2020,5,1919.0
1196,ORD02288,P045,2,6940,0,13880.0
1197,ORD02649,P073,4,5040,10,18144.0
1198,ORD01077,P031,2,510,0,1020.0
1199,ORD02686,P080,5,8110,5,38522.5
1200,ORD03806,P045,1,6940,5,6593.0
1201,ORD03650,P080,1,8110,0,8110.0
1202,ORD01611,P002,5,1180,5,5605.0
1203,ORD00465,P056,1,830,15,705.5
1204,ORD02319,P009,4,5550,0,22200.0
1205,ORD01387,P094,3,510,0,1530.0
1206,ORD01811,P004,1,6680,0,6680.0
1207,ORD04475,P055,4,1840,5,6992.0
1208,ORD04225,P090,4,210,0,840.0
1209,ORD04434,P044,1,3990,5,3790.5
1210,ORD04711,P097,1,2020,0,2020.0
1211,ORD00354,P038,5,650,10,2925.0
1212,ORD03586,P023,2,2250,0,4500.0
1213,ORD02387,P087,4,1870,0,7480.0
1214,ORD01459,P065,4,5610,20,17952.0
1215,ORD00856,P070,1,2230,0,2230.0
1216,ORD01101,P006,3,3090,10,8343.0
1217,ORD01852,P084,5,2390,0,11950.0
1218,ORD02654,P006,3,3090,15,7879.5
1219,ORD01198,P014,4,3350,15,11390.0
1220,ORD02137,P085,2,2550,15,4335.0
