order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,order_year,order_month,order_quarter,order_weekday,order_week_number
ORD00248,C0670,2023-11-13,Cancelled,Credit Card,Ahmedabad,Gujarat,2023,11,Q4,Monday,46
ORD00249,C0030,2022-05-03,Returned,Credit Card,Surat,Gujarat,2022,5,Q2,Tuesday,18
ORD00250,C0764,2023-01-06,Delivered,Credit Card,Belagavi,Karnataka,2023,1,Q1,Friday,1
ORD00251,C0998,2023-12-12,Cancelled,Credit Card,Varanasi,Uttar Pradesh,2023,12,Q4,Tuesday,50
ORD00252,C0866,2022-09-23,Delivered,UPI,Bhopal,Madhya Pradesh,2022,9,Q3,Friday,38
ORD00253,C0900,2023-12-11,Delivered,UPI,Asansol,West Bengal,2023,12,Q4,Monday,50
ORD00254,C0430,2023-10-14,Pending,Credit Card,Agra,Uttar Pradesh,2023,10,Q4,Saturday,41
ORD00255,C0543,2023-10-17,Pending,Credit Card,Agra,Uttar Pradesh,2023,10,Q4,Tuesday,42
ORD00256,C0614,2022-06-21,Delivered,Net Banking,Chennai,Tamil Nadu,2022,6,Q2,Tuesday,25
ORD00257,C0702,2023-12-16,Delivered,UPI,Agra,Uttar Pradesh,2023,12,Q4,Saturday,50
ORD00258,C0844,2022-05-28,Delivered,Credit Card,Gwalior,Madhya Pradesh,2022,5,Q2,Saturday,21
ORD00259,C0422,2022-12-15,Pending,UPI,Asansol,West Bengal,2022,12,Q4,Thursday,50
ORD00260,C0516,2022-08-15,Cancelled,Debit Card,Dwarka,Delhi,2022,8,Q3,Monday,33
ORD00261,C0707,2023-06-23,Cancelled,Debit Card,Khammam,Telangana,2023,6,Q2,Friday,25
ORD00262,C0472,2022-03-20,Delivered,UPI,Hubballi,Karnataka,2022,3,Q1,Sunday,11
ORD00263,C0357,2022-11-16,Delivered,UPI,Nashik,Maharashtra,2022,11,Q4,Wednesday,46
ORD00264,C0536,2022-12-17,Delivered,UPI,Gandhinagar,Gujarat,2022,12,Q4,Saturday,50
ORD00265,C0132,2023-12-12,Delivered,UPI,Mysuru,Karnataka,2023,12,Q4,Tuesday,50
ORD00266,C0134,2022-03-22,Delivered,Debit Card,Coimbatore,Tamil Nadu,2022,3,Q1,Tuesday,12
ORD00267,C0020,2023-05-11,Returned,UPI,Bengaluru,Karnataka,2023,5,Q2,Thursday,19
ORD00268,C0813,2023-11-07,Delivered,UPI,Bengaluru,Karnataka,2023,11,Q4,Tuesday,45
ORD00269,C0045,2022-03-09,Delivered,UPI,Mangaluru,Karnataka,2022,3,Q1,Wednesday,10
ORD00270,C0943,2023-09-09,Delivered,COD,Bengaluru,Karnataka,2023,9,Q3,Saturday,36
ORD00271,C0030,2022-04-03,Delivered,Debit Card,Madurai,Tamil Nadu,2022,4,Q2,Sunday,13
ORD00272,C0357,2022-12-27,Delivered,Credit Card,Noida,Uttar Pradesh,2022,12,Q4,Tuesday,52
ORD00273,C0518,2023-08-07,Delivered,Net Banking,Indore,Madhya Pradesh,2023,8,Q3,Monday,32
ORD00274,C0223,2022-07-16,Pending,UPI,Aurangabad,Maharashtra,2022,7,Q3,Saturday,28
ORD00275,C0997,2022-04-12,Pending,COD,Hyderabad,Telangana,2022,4,Q2,Tuesday,15
ORD00276,C0715,2023-08-27,Delivered,Debit Card,Vadodara,Gujarat,2023,8,Q3,Sunday,34
ORD00277,C0855,2022-12-30,Pending,Credit Card,Mysuru,Karnataka,2022,12,Q4,Friday,52
ORD00278,C0418,2022-04-26,Returned,UPI,Warangal,Telangana,2022,4,Q2,Tuesday,17
ORD00279,C0533,2022-05-20,Delivered,Credit Card,Ahmedabad,Gujarat,2022,5,Q2,Friday,20
ORD00280,C0740,2022-02-11,Delivered,Credit Card,Noida,Uttar Pradesh,2022,2,Q1,Friday,6
ORD00281,C0468,2023-09-07,Returned,Debit Card,Udaipur,Rajasthan,2023,9,Q3,Thursday,36
ORD00282,C0568,2023-02-22,Delivered,Net Banking,Surat,Gujarat,2023,2,Q1,Wednesday,8
ORD00283,C0917,2023-05-03,Pending,Credit Card,New Delhi,Delhi,2023,5,Q2,Wednesday,18
ORD00284,C0689,2022-04-18,Delivered,Credit Card,Nashik,Maharashtra,2022,4,Q2,Monday,16
ORD00285,C0147,2023-02-09,Delivered,Credit Card,Bengaluru,Karnataka,2023,2,Q1,Thursday,6
ORD00286,C0067,2023-01-08,Pending,UPI,Mysuru,Karnataka,2023,1,Q1,Sunday,1
ORD00287,C0126,2022-08-27,Cancelled,Debit Card,Jabalpur,Madhya Pradesh,2022,8,Q3,Saturday,34
ORD00288,C0608,2022-10-07,Returned,Net Banking,Noida,Uttar Pradesh,2022,10,Q4,Friday,40
ORD00289,C0488,2023-11-14,Delivered,Credit Card,Udaipur,Rajasthan,2023,11,Q4,Tuesday,46
ORD00290,C0286,2022-05-31,Returned,UPI,Gandhinagar,Gujarat,2022,5,Q2,Tuesday,22
ORD00291,C0510,2022-08-25,Delivered,UPI,Varanasi,Uttar Pradesh,2022,8,Q3,Thursday,34
ORD00292,C0851,2022-03-11,Delivered,UPI,Bengaluru,Karnataka,2022,3,Q1,Friday,10
ORD00293,C0620,2023-11-27,Delivered,UPI,Salem,Tamil Nadu,2023,11,Q4,Monday,48
ORD00294,C0779,2022-03-20,Delivered,Credit Card,Bhopal,Madhya Pradesh,2022,3,Q1,Sunday,11
ORD00295,C0207,2022-10-28,Delivered,Credit Card,Rajkot,Gujarat,2022,10,Q4,Friday,43
ORD00296,C0352,2023-07-08,Delivered,COD,Noida,Uttar Pradesh,2023,7,Q3,Saturday,27
ORD00297,C0902,2022-05-02,Delivered,UPI,Nashik,Maharashtra,2022,5,Q2,Monday,18
ORD00298,C0471,2022-02-06,Delivered,Credit Card,Kota,Rajasthan,2022,2,Q1,Sunday,5
ORD00299,C0504,2023-03-18,Delivered,Debit Card,Kanpur,Uttar Pradesh,2023,3,Q1,Saturday,11
ORD00300,C0583,2023-11-23,Delivered,Credit Card,Ahmedabad,Gujarat,2023,11,Q4,Thursday,47
ORD00301,C0482,2023-05-03,Delivered,UPI,Khammam,Telangana,2023,5,Q2,Wednesday,18
ORD00302,C0270,2023-05-22,Delivered,Credit Card,Nashik,Maharashtra,2023,5,Q2,Monday,21
ORD00303,C0329,2022-03-04,Delivered,UPI,Durgapur,West Bengal,2022,3,Q1,Friday,9
ORD00304,C0829,2023-08-21,Delivered,Net Banking,Durgapur,West Bengal,2023,8,Q3,Monday,34
ORD00305,C0100,2023-03-15,Delivered,Credit Card,Asansol,West Bengal,2023,3,Q1,Wednesday,11
ORD00306,C0678,2022-09-08,Delivered,Debit Card,Kolkata,West Bengal,2022,9,Q3,Thursday,36
ORD00307,C0933,2023-12-06,Delivered,UPI,Bhopal,Madhya Pradesh,2023,12,Q4,Wednesday,49
ORD00308,C0021,2023-07-06,Delivered,Credit Card,Howrah,West Bengal,2023,7,Q3,Thursday,27
ORD00309,C0528,2023-03-08,Delivered,Debit Card,Ajmer,Rajasthan,2023,3,Q1,Wednesday,10
ORD00310,C0325,2023-01-22,Delivered,UPI,Bhopal,Madhya Pradesh,2023,1,Q1,Sunday,3
ORD00311,C0103,2023-12-09,Delivered,UPI,Hubballi,Karnataka,2023,12,Q4,Saturday,49
ORD00312,C0171,2023-09-22,Delivered,COD,Nizamabad,Telangana,2023,9,Q3,Friday,38
ORD00313,C0651,2022-03-19,Cancelled,Credit Card,Janakpuri,Delhi,2022,3,Q1,Saturday,11
ORD00314,C0049,2022-11-01,Pending,Credit Card,Agra,Uttar Pradesh,2022,11,Q4,Tuesday,44
ORD00315,C0761,2022-04-05,Returned,Credit Card,Saket,Delhi,2022,4,Q2,Tuesday,14
ORD00316,C0280,2022-03-10,Delivered,Credit Card,Gwalior,Madhya Pradesh,2022,3,Q1,Thursday,10
ORD00317,C0356,2022-03-20,Delivered,UPI,Jodhpur,Rajasthan,2022,3,Q1,Sunday,11
ORD00318,C0680,2023-07-07,Delivered,Credit Card,Varanasi,Uttar Pradesh,2023,7,Q3,Friday,27
ORD00319,C0528,2023-04-10,Delivered,Credit Card,Noida,Uttar Pradesh,2023,4,Q2,Monday,15
ORD00320,C0884,2022-07-11,Delivered,UPI,Aurangabad,Maharashtra,2022,7,Q3,Monday,28
ORD00321,C0960,2023-10-16,Delivered,Debit Card,Vadodara,Gujarat,2023,10,Q4,Monday,42
ORD00322,C0745,2023-10-04,Delivered,UPI,Ajmer,Rajasthan,2023,10,Q4,Wednesday,40
ORD00323,C0247,2022-06-04,Returned,Debit Card,Surat,Gujarat,2022,6,Q2,Saturday,22
ORD00324,C0327,2022-03-07,Delivered,Net Banking,Kota,Rajasthan,2022,3,Q1,Monday,10
ORD00325,C0662,2022-06-14,Delivered,Debit Card,Agra,Uttar Pradesh,2022,6,Q2,Tuesday,24
ORD00326,C0117,2022-06-03,Delivered,UPI,Jodhpur,Rajasthan,2022,6,Q2,Friday,22
ORD00327,C0498,2023-07-28,Pending,Credit Card,Varanasi,Uttar Pradesh,2023,7,Q3,Friday,30
ORD00328,C0164,2022-10-07,Delivered,UPI,Pune,Maharashtra,2022,10,Q4,Friday,40
ORD00329,C0181,2023-10-22,Cancelled,COD,Noida,Uttar Pradesh,2023,10,Q4,Sunday,42
ORD00330,C0057,2022-03-27,Delivered,UPI,Ahmedabad,Gujarat,2022,3,Q1,Sunday,12
ORD00331,C0919,2023-01-08,Delivered,Net Banking,Hubballi,Karnataka,2023,1,Q1,Sunday,1
ORD00332,C0242,2022-04-25,Delivered,Credit Card,Jodhpur,Rajasthan,2022,4,Q2,Monday,17
ORD00333,C0681,2023-08-18,Pending,COD,Belagavi,Karnataka,2023,8,Q3,Friday,33
ORD00334,C0906,2022-04-03,Delivered,UPI,Varanasi,Uttar Pradesh,2022,4,Q2,Sunday,13
ORD00335,C0853,2023-08-22,Returned,Net Banking,Durgapur,West Bengal,2023,8,Q3,Tuesday,34
ORD00336,C0224,2022-05-28,Delivered,UPI,Janakpuri,Delhi,2022,5,Q2,Saturday,21
ORD00337,C0419,2022-09-18,Cancelled,UPI,Varanasi,Uttar Pradesh,2022,9,Q3,Sunday,37
ORD00338,C0717,2022-04-26,Delivered,Credit Card,Nizamabad,Telangana,2022,4,Q2,Tuesday,17
ORD00339,C0901,2022-05-29,Delivered,Debit Card,Rohini,Delhi,2022,5,Q2,Sunday,21
ORD00340,C0661,2023-09-13,Delivered,Debit Card,Lucknow,Uttar Pradesh,2023,9,Q3,Wednesday,37
ORD00341,C0260,2023-07-20,Delivered,Debit Card,Pune,Maharashtra,2023,7,Q3,Thursday,29
ORD00342,C0548,2022-08-31,Cancelled,Credit Card,Kolkata,West Bengal,2022,8,Q3,Wednesday,35
ORD00343,C0309,2022-04-03,Pending,Debit Card,Udaipur,Rajasthan,2022,4,Q2,Sunday,13
ORD00344,C0881,2022-06-14,Pending,Debit Card,Kanpur,Uttar Pradesh,2022,6,Q2,Tuesday,24
ORD00345,C0281,2022-03-24,Cancelled,COD,Jaipur,Rajasthan,2022,3,Q1,Thursday,12
ORD00346,C0949,2022-12-07,Returned,Net Banking,Rajkot,Gujarat,2022,12,Q4,Wednesday,49
ORD00347,C0716,2022-09-25,Delivered,Credit Card,Mysuru,Karnataka,2022,9,Q3,Sunday,38
ORD00348,C0756,2022-12-01,Delivered,UPI,Ujjain,Madhya Pradesh,2022,12,Q4,Thursday,48
ORD00349,C0646,2023-03-31,Returned,UPI,Pune,Maharashtra,2023,3,Q1,Friday,13
ORD00350,C0644,2022-11-09,Delivered,UPI,Jodhpur,Rajasthan,2022,11,Q4,Wednesday,45
ORD00351,C0529,2024-01-01,Pending,Net Banking,Coimbatore,Tamil Nadu,2024,1,Q1,Monday,1
ORD00352,C0703,2023-02-25,Returned,UPI,Tiruchirappalli,Tamil Nadu,2023,2,Q1,Saturday,8
ORD00353,C0267,2022-06-27,Delivered,Net Banking,Surat,Gujarat,2022,6,Q2,Monday,26
ORD00354,C0087,2023-03-01,Delivered,Credit Card,Kanpur,Uttar Pradesh,2023,3,Q1,Wednesday,9
ORD00355,C0230,2022-01-22,Pending,COD,Ajmer,Rajasthan,2022,1,Q1,Saturday,3
ORD00356,C0929,2022-04-02,Pending,UPI,Indore,Madhya Pradesh,2022,4,Q2,Saturday,13
ORD00357,C0411,2023-09-25,Delivered,UPI,Chennai,Tamil Nadu,2023,9,Q3,Monday,39
ORD00358,C0175,2023-08-04,Delivered,Debit Card,Mangaluru,Karnataka,2023,8,Q3,Friday,31
ORD00359,C0848,2023-11-21,Delivered,UPI,Kota,Rajasthan,2023,11,Q4,Tuesday,47
ORD00360,C0969,2022-09-30,Delivered,Credit Card,Dwarka,Delhi,2022,9,Q3,Friday,39
ORD00361,C0877,2022-07-31,Delivered,COD,Salem,Tamil Nadu,2022,7,Q3,Sunday,30
ORD00362,C0429,2022-07-04,Delivered,UPI,Kanpur,Uttar Pradesh,2022,7,Q3,Monday,27
ORD00363,C0242,2023-09-25,Delivered,UPI,Agra,Uttar Pradesh,2023,9,Q3,Monday,39
ORD00364,C0088,2022-01-11,Delivered,Net Banking,Jabalpur,Madhya Pradesh,2022,1,Q1,Tuesday,2
ORD00365,C0731,2023-01-28,Returned,Debit Card,Jodhpur,Rajasthan,2023,1,Q1,Saturday,4
ORD00366,C0098,2023-07-25,Delivered,UPI,Lucknow,Uttar Pradesh,2023,7,Q3,Tuesday,30
ORD00367,C0931,2022-12-29,Pending,COD,Janakpuri,Delhi,2022,12,Q4,Thursday,52
ORD00368,C0006,2022-09-17,Delivered,Credit Card,Bhopal,Madhya Pradesh,2022,9,Q3,Saturday,37
ORD00369,C0136,2023-07-27,Delivered,UPI,Udaipur,Rajasthan,2023,7,Q3,Thursday,30
ORD00370,C0505,2022-12-14,Cancelled,UPI,Tiruchirappalli,Tamil Nadu,2022,12,Q4,Wednesday,50
ORD00371,C0444,2022-05-26,Delivered,UPI,Siliguri,West Bengal,2022,5,Q2,Thursday,21
ORD00372,C0893,2022-10-15,Returned,COD,Salem,Tamil Nadu,2022,10,Q4,Saturday,41
ORD00373,C0628,2022-09-28,Delivered,Credit Card,Agra,Uttar Pradesh,2022,9,Q3,Wednesday,39
ORD00374,C0755,2023-05-19,Returned,UPI,Madurai,Tamil Nadu,2023,5,Q2,Friday,20
ORD00375,C0194,2022-06-02,Delivered,UPI,Ahmedabad,Gujarat,2022,6,Q2,Thursday,22
ORD00376,C0168,2023-12-24,Delivered,UPI,Vadodara,Gujarat,2023,12,Q4,Sunday,51
ORD00377,C0453,2023-01-01,Pending,Credit Card,Ahmedabad,Gujarat,2023,1,Q1,Sunday,52
ORD00378,C0116,2022-06-01,Delivered,UPI,Rajkot,Gujarat,2022,6,Q2,Wednesday,22
ORD00379,C0855,2022-06-22,Returned,Net Banking,Kanpur,Uttar Pradesh,2022,6,Q2,Wednesday,25
ORD00380,C0218,2023-08-21,Pending,UPI,Ujjain,Madhya Pradesh,2023,8,Q3,Monday,34
ORD00381,C0427,2022-03-20,Delivered,Credit Card,Indore,Madhya Pradesh,2022,3,Q1,Sunday,11
ORD00382,C0027,2022-10-19,Delivered,Debit Card,Mangaluru,Karnataka,2022,10,Q4,Wednesday,42
ORD00383,C0605,2022-04-19,Cancelled,UPI,Udaipur,Rajasthan,2022,4,Q2,Tuesday,16
ORD00384,C0851,2023-12-26,Delivered,Credit Card,Hubballi,Karnataka,2023,12,Q4,Tuesday,52
ORD00385,C0674,2022-01-06,Delivered,UPI,Noida,Uttar Pradesh,2022,1,Q1,Thursday,1
ORD00386,C0333,2023-08-06,Delivered,Net Banking,Jabalpur,Madhya Pradesh,2023,8,Q3,Sunday,31
ORD00387,C0818,2022-02-26,Returned,Credit Card,Agra,Uttar Pradesh,2022,2,Q1,Saturday,8
ORD00388,C0095,2023-02-13,Delivered,UPI,Jabalpur,Madhya Pradesh,2023,2,Q1,Monday,7
ORD00389,C0022,2022-08-02,Delivered,Debit Card,Jaipur,Rajasthan,2022,8,Q3,Tuesday,31
ORD00390,C0124,2022-11-02,Delivered,Credit Card,Kanpur,Uttar Pradesh,2022,11,Q4,Wednesday,44
ORD00391,C0135,2023-01-03,Delivered,Net Banking,Noida,Uttar Pradesh,2023,1,Q1,Tuesday,1
ORD00392,C0502,2023-04-02,Cancelled,Credit Card,Warangal,Telangana,2023,4,Q2,Sunday,13
ORD00393,C0434,2022-04-03,Returned,Net Banking,Ujjain,Madhya Pradesh,2022,4,Q2,Sunday,13
ORD00394,C0445,2023-10-08,Delivered,UPI,Indore,Madhya Pradesh,2023,10,Q4,Sunday,40
ORD00395,C0693,2022-08-18,Delivered,Debit Card,Asansol,West Bengal,2022,8,Q3,Thursday,33
ORD00396,C0645,2023-10-25,Delivered,UPI,Gandhinagar,Gujarat,2023,10,Q4,Wednesday,43
ORD00397,C0929,2023-05-05,Delivered,COD,Jaipur,Rajasthan,2023,5,Q2,Friday,18
ORD00398,C0536,2023-03-14,Delivered,UPI,Kanpur,Uttar Pradesh,2023,3,Q1,Tuesday,11
ORD00399,C0526,2022-04-21,Delivered,Credit Card,Bengaluru,Karnataka,2022,4,Q2,Thursday,16
ORD00400,C0833,2022-09-17,Delivered,Credit Card,Gandhinagar,Gujarat,2022,9,Q3,Saturday,37
ORD00401,C0117,2023-11-09,Delivered,Debit Card,Hyderabad,Telangana,2023,11,Q4,Thursday,45
ORD00402,C0086,2023-03-03,Cancelled,UPI,Jaipur,Rajasthan,2023,3,Q1,Friday,9
ORD00403,C0776,2023-11-18,Delivered,Net Banking,Jabalpur,Madhya Pradesh,2023,11,Q4,Saturday,46
ORD00404,C0217,2022-07-09,Delivered,COD,Howrah,West Bengal,2022,7,Q3,Saturday,27
ORD00405,C0445,2023-07-02,Delivered,Credit Card,Lucknow,Uttar Pradesh,2023,7,Q3,Sunday,26
ORD00406,C0672,2023-05-04,Delivered,Credit Card,Pune,Maharashtra,2023,5,Q2,Thursday,18
ORD00407,C0311,2023-09-26,Cancelled,Debit Card,Jabalpur,Madhya Pradesh,2023,9,Q3,Tuesday,39
ORD00408,C0090,2022-05-09,Delivered,UPI,Udaipur,Rajasthan,2022,5,Q2,Monday,19
ORD00409,C0880,2022-01-28,Delivered,Debit Card,Pune,Maharashtra,2022,1,Q1,Friday,4
ORD00410,C0863,2023-10-04,Cancelled,Credit Card,Janakpuri,Delhi,2023,10,Q4,Wednesday,40
ORD00411,C0789,2023-04-20,Delivered,Credit Card,Mangaluru,Karnataka,2023,4,Q2,Thursday,16
ORD00412,C0925,2022-06-06,Returned,Credit Card,Mysuru,Karnataka,2022,6,Q2,Monday,23
ORD00413,C0021,2023-04-06,Delivered,UPI,Rajkot,Gujarat,2023,4,Q2,Thursday,14
ORD00414,C0053,2022-12-08,Delivered,Debit Card,Jabalpur,Madhya Pradesh,2022,12,Q4,Thursday,49
ORD00415,C0869,2023-05-23,Returned,Credit Card,Kota,Rajasthan,2023,5,Q2,Tuesday,21
ORD00416,C0038,2023-05-15,Delivered,Credit Card,Nizamabad,Telangana,2023,5,Q2,Monday,20
ORD00417,C0238,2022-03-04,Delivered,Credit Card,Jabalpur,Madhya Pradesh,2022,3,Q1,Friday,9
ORD00418,C0066,2022-10-02,Cancelled,Credit Card,Siliguri,West Bengal,2022,10,Q4,Sunday,39
ORD00419,C0507,2023-09-30,Pending,UPI,Ahmedabad,Gujarat,2023,9,Q3,Saturday,39
ORD00420,C0166,2022-10-22,Returned,Credit Card,Jaipur,Rajasthan,2022,10,Q4,Saturday,42
ORD00421,C0520,2022-08-13,Delivered,Debit Card,Surat,Gujarat,2022,8,Q3,Saturday,32
ORD00422,C0135,2022-10-28,Returned,Credit Card,Jabalpur,Madhya Pradesh,2022,10,Q4,Friday,43
ORD00423,C0816,2023-04-29,Returned,Net Banking,Udaipur,Rajasthan,2023,4,Q2,Saturday,17
ORD00424,C0290,2023-12-09,Returned,Debit Card,Indore,Madhya Pradesh,2023,12,Q4,Saturday,49
ORD00425,C0205,2022-06-10,Delivered,UPI,Coimbatore,Tamil Nadu,2022,6,Q2,Friday,23
ORD00426,C0311,2022-08-29,Delivered,UPI,Kota,Rajasthan,2022,8,Q3,Monday,35
ORD00427,C0903,2022-09-25,Delivered,UPI,Nagpur,Maharashtra,2022,9,Q3,Sunday,38
ORD00428,C0827,2022-03-07,Delivered,UPI,Hyderabad,Telangana,2022,3,Q1,Monday,10
ORD00429,C0576,2022-08-18,Delivered,COD,New Delhi,Delhi,2022,8,Q3,Thursday,33
ORD00430,C0789,2023-07-25,Delivered,UPI,Kolkata,West Bengal,2023,7,Q3,Tuesday,30
ORD00431,C0686,2022-04-17,Returned,COD,Khammam,Telangana,2022,4,Q2,Sunday,15
ORD00432,C0986,2022-04-24,Pending,Debit Card,Rajkot,Gujarat,2022,4,Q2,Sunday,16
ORD00433,C0844,2023-07-30,Delivered,UPI,Bhopal,Madhya Pradesh,2023,7,Q3,Sunday,30
ORD00434,C0933,2023-01-06,Delivered,UPI,Mysuru,Karnataka,2023,1,Q1,Friday,1
ORD00435,C0511,2022-04-12,Delivered,Credit Card,Gandhinagar,Gujarat,2022,4,Q2,Tuesday,15
ORD00436,C0869,2022-07-26,Delivered,Credit Card,Chennai,Tamil Nadu,2022,7,Q3,Tuesday,30
ORD00437,C0855,2023-05-01,Delivered,Credit Card,Pune,Maharashtra,2023,5,Q2,Monday,18
ORD00438,C0382,2023-03-01,Delivered,Debit Card,Mangaluru,Karnataka,2023,3,Q1,Wednesday,9
ORD00439,C0432,2022-08-22,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu,2022,8,Q3,Monday,34
ORD00440,C0975,2023-06-13,Returned,Credit Card,Kota,Rajasthan,2023,6,Q2,Tuesday,24
ORD00441,C0150,2022-01-11,Returned,Credit Card,Nashik,Maharashtra,2022,1,Q1,Tuesday,2
ORD00442,C0347,2022-11-19,Delivered,Debit Card,Bengaluru,Karnataka,2022,11,Q4,Saturday,46
ORD00443,C0403,2022-02-07,Delivered,Debit Card,Jaipur,Rajasthan,2022,2,Q1,Monday,6
ORD00444,C0647,2024-01-01,Returned,Net Banking,Bhopal,Madhya Pradesh,2024,1,Q1,Monday,1
ORD00445,C0412,2023-11-29,Returned,Net Banking,Varanasi,Uttar Pradesh,2023,11,Q4,Wednesday,48
ORD00446,C0009,2022-10-14,Pending,Debit Card,Durgapur,West Bengal,2022,10,Q4,Friday,41
ORD00447,C0457,2023-10-22,Delivered,Credit Card,Salem,Tamil Nadu,2023,10,Q4,Sunday,42
ORD00448,C0715,2022-12-20,Cancelled,Debit Card,Jabalpur,Madhya Pradesh,2022,12,Q4,Tuesday,51
ORD00449,C0903,2022-11-05,Delivered,Credit Card,Jodhpur,Rajasthan,2022,11,Q4,Saturday,44
ORD00450,C0533,2023-07-08,Delivered,UPI,Jodhpur,Rajasthan,2023,7,Q3,Saturday,27
ORD00451,C0534,2022-12-15,Returned,UPI,Nizamabad,Telangana,2022,12,Q4,Thursday,50
ORD00452,C0607,2022-09-22,Delivered,Debit Card,Aurangabad,Maharashtra,2022,9,Q3,Thursday,38
ORD00453,C0114,2022-03-03,Cancelled,UPI,Ajmer,Rajasthan,2022,3,Q1,Thursday,9
ORD00454,C0127,2022-02-18,Returned,COD,Nizamabad,Telangana,2022,2,Q1,Friday,7
ORD00455,C0587,2022-01-06,Delivered,COD,Vadodara,Gujarat,2022,1,Q1,Thursday,1
ORD00456,C0732,2023-10-05,Delivered,Net Banking,Ujjain,Madhya Pradesh,2023,10,Q4,Thursday,40
ORD00457,C0307,2022-10-19,Delivered,Net Banking,Rohini,Delhi,2022,10,Q4,Wednesday,42
ORD00458,C0732,2023-01-22,Delivered,UPI,Indore,Madhya Pradesh,2023,1,Q1,Sunday,3
ORD00459,C0597,2022-07-17,Cancelled,Credit Card,Siliguri,West Bengal,2022,7,Q3,Sunday,28
ORD00460,C0729,2023-03-12,Cancelled,UPI,Mysuru,Karnataka,2023,3,Q1,Sunday,10
ORD00461,C0910,2022-05-14,Delivered,Credit Card,Nashik,Maharashtra,2022,5,Q2,Saturday,19
ORD00462,C0413,2023-08-26,Delivered,Debit Card,Siliguri,West Bengal,2023,8,Q3,Saturday,34
ORD00463,C0511,2023-10-14,Delivered,Credit Card,Noida,Uttar Pradesh,2023,10,Q4,Saturday,41
ORD00464,C0844,2022-06-16,Delivered,UPI,Rajkot,Gujarat,2022,6,Q2,Thursday,24
ORD00465,C0992,2023-12-23,Delivered,Credit Card,Surat,Gujarat,2023,12,Q4,Saturday,51
ORD00466,C0485,2022-02-03,Returned,COD,Janakpuri,Delhi,2022,2,Q1,Thursday,5
ORD00467,C0617,2023-02-23,Delivered,Credit Card,Kolkata,West Bengal,2023,2,Q1,Thursday,8
ORD00468,C0536,2022-06-06,Delivered,UPI,Lucknow,Uttar Pradesh,2022,6,Q2,Monday,23
ORD00469,C0302,2023-05-13,Delivered,UPI,Durgapur,West Bengal,2023,5,Q2,Saturday,19
ORD00470,C0050,2022-11-09,Cancelled,UPI,Jabalpur,Madhya Pradesh,2022,11,Q4,Wednesday,45
ORD00471,C0126,2023-07-15,Delivered,Net Banking,Ahmedabad,Gujarat,2023,7,Q3,Saturday,28
ORD00472,C0587,2022-11-14,Delivered,COD,Kota,Rajasthan,2022,11,Q4,Monday,46
ORD00473,C0855,2023-09-13,Delivered,UPI,Kota,Rajasthan,2023,9,Q3,Wednesday,37
ORD00474,C0684,2023-04-05,Delivered,Debit Card,Rajkot,Gujarat,2023,4,Q2,Wednesday,14
ORD00475,C0681,2023-10-01,Delivered,UPI,Belagavi,Karnataka,2023,10,Q4,Sunday,39
ORD00476,C0554,2022-02-16,Pending,Net Banking,Udaipur,Rajasthan,2022,2,Q1,Wednesday,7
ORD00477,C0887,2022-06-19,Returned,Credit Card,Lucknow,Uttar Pradesh,2022,6,Q2,Sunday,24
ORD00478,C0661,2022-05-07,Delivered,UPI,Noida,Uttar Pradesh,2022,5,Q2,Saturday,18
ORD00479,C0591,2022-02-24,Pending,Credit Card,Ujjain,Madhya Pradesh,2022,2,Q1,Thursday,8
ORD00480,C0919,2022-01-20,Delivered,COD,Gandhinagar,Gujarat,2022,1,Q1,Thursday,3
ORD00481,C0282,2022-07-30,Delivered,Debit Card,Chennai,Tamil Nadu,2022,7,Q3,Saturday,30
ORD00482,C0087,2023-07-01,Delivered,Credit Card,Jabalpur,Madhya Pradesh,2023,7,Q3,Saturday,26
ORD00483,C0883,2022-01-24,Delivered,UPI,Nashik,Maharashtra,2022,1,Q1,Monday,4
ORD00484,C0325,2023-01-27,Delivered,UPI,Aurangabad,Maharashtra,2023,1,Q1,Friday,4
ORD00485,C0173,2022-10-20,Delivered,UPI,Belagavi,Karnataka,2022,10,Q4,Thursday,42
ORD00486,C0315,2023-02-22,Delivered,UPI,Mysuru,Karnataka,2023,2,Q1,Wednesday,8
ORD00487,C0028,2024-01-01,Delivered,Credit Card,Howrah,West Bengal,2024,1,Q1,Monday,1
ORD00488,C0423,2022-11-28,Delivered,COD,Howrah,West Bengal,2022,11,Q4,Monday,48
ORD00489,C0208,2022-09-03,Returned,Credit Card,Bengaluru,Karnataka,2022,9,Q3,Saturday,35
ORD00490,C0771,2023-06-01,Delivered,UPI,Gandhinagar,Gujarat,2023,6,Q2,Thursday,22
ORD00491,C0476,2023-07-21,Delivered,Credit Card,Nagpur,Maharashtra,2023,7,Q3,Friday,29
ORD00492,C0936,2022-01-20,Delivered,COD,Jodhpur,Rajasthan,2022,1,Q1,Thursday,3
ORD00493,C0782,2023-07-23,Delivered,UPI,Mysuru,Karnataka,2023,7,Q3,Sunday,29
ORD00494,C0457,2022-03-27,Cancelled,Credit Card,Jabalpur,Madhya Pradesh,2022,3,Q1,Sunday,12
ORD00495,C0554,2022-06-22,Returned,Credit Card,Madurai,Tamil Nadu,2022,6,Q2,Wednesday,25
